branch,workflow_event_trigger,issuer_name,workflow_id,build_duration,total_builds,gh_files_added,gh_files_deleted,gh_files_modified,tests_ran,gh_lines_added,gh_lines_deleted,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_churn,gh_is_pr,gh_sloc,gh_description_complexity,gh_src_files,gh_doc_files,gh_other_files,git_num_committers,git_commits,total_jobs,gh_team_size_last_3_month,gh_commits_on_files_touched,gh_num_pr_comments,gh_test_lines_per_kloc,dependencies_count,workflow_size,dockerfile_changed,docker_compose_changed,hour,dow,month,secs_since_prev,duration_lag_1,duration_lag_2,duration_lag_3,duration_lag_4,duration_lag_5,duration_lag_6,duration_lag_7,window_avg_7,window_std_7,window_avg_3,window_std_3,window_avg_4,window_std_4,ft___cjs__,ft___css_,ft___html_,ft___ico_,ft___js_,ft___js__,ft___json_,ft___json__,ft___md__,ft___png_,ft___svg_,ft___ts_,ft___ts__,ft___tsx_,ft___tsx__,ft___tsx____dup1,ft___webmanifest_,ft___xml_,ft___yml_,ft___yml__,ft____cjs_,ft____css_,ft____css__,ft____html_,ft____html__,ft____json_,ft____json__,ft____md_,ft____snap_,ft____svg_,ft____ts_,ft____ts__,ft____tsx_,ft____tsx__,ft____tsx____dup1,ft____yaml__,ft____yml_,ft____yml__,ft___
2,0,6,83806327,270.0,1290,0,0,3,False,60,37,0,0,0,97,False,10491,0,1,0,2,7,258,3,7,165,0,55.57144218854256,0,112.0,0,0,8,1,10,1987.0,268.0,227.0,253.0,225.0,261.0,232.0,256.0,246.0,17.587874611030557,249.33333333333334,20.744477176668816,243.25,20.854655755170516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,4,83806327,292.0,1289,0,0,5,False,17,17,10,10,20,34,False,10491,0,1,0,3,7,259,3,7,74,0,55.57144218854256,0,112.0,0,0,9,1,10,2301.0,270.0,268.0,227.0,253.0,225.0,261.0,232.0,248.0,19.595917942265423,255.0,24.269322199023193,254.5,19.841034919244173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,4,83806327,256.0,1288,0,0,5,False,17,17,10,10,20,34,False,10491,0,1,0,3,7,259,3,7,74,0,55.57144218854256,0,112.0,0,0,9,1,10,567.0,292.0,270.0,268.0,227.0,253.0,225.0,261.0,256.57142857142856,24.04757190000093,276.6666666666667,13.316656236958785,264.25,27.10934648173332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,4,83806327,242.0,1287,0,0,5,False,107,23,67,13,80,130,False,10472,0,1,0,3,7,259,3,7,74,0,55.67226890756303,0,112.0,0,0,9,1,10,42.0,256.0,292.0,270.0,268.0,227.0,253.0,225.0,255.85714285714286,23.968232944382663,272.6666666666667,18.14754345175493,271.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,4,83806327,223.0,1286,0,0,1,False,2,3,0,0,0,5,False,10491,0,1,0,0,7,259,3,7,21,0,55.57144218854256,0,112.0,0,0,9,1,10,771.0,242.0,256.0,292.0,270.0,268.0,227.0,253.0,258.2857142857143,20.99773230386467,263.3333333333333,25.794056162870802,265.0,21.322914122292634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,6,83806327,257.0,1285,0,0,3,False,60,37,0,0,0,97,True,10491,73,1,0,2,7,259,3,7,165,1,55.57144218854256,0,112.0,0,0,9,1,10,179.0,223.0,242.0,256.0,292.0,270.0,268.0,227.0,254.0,24.94660965609021,240.33333333333334,16.56301099840646,253.25,29.159046623646667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,4,83806327,277.0,1283,0,0,5,False,109,26,67,13,80,135,False,10491,0,1,0,3,7,259,3,7,74,0,55.57144218854256,0,112.0,0,0,10,1,10,1043.0,257.0,223.0,242.0,256.0,292.0,270.0,268.0,258.2857142857143,21.929540850295112,240.66666666666666,17.039170558842745,244.5,15.88500340992514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,4,83806327,267.0,1282,0,0,5,False,109,26,67,13,80,135,True,10491,23,1,0,3,7,259,3,7,74,1,55.57144218854256,0,112.0,0,0,10,1,10,131.0,277.0,257.0,223.0,242.0,256.0,292.0,270.0,259.57142857142856,22.838980879606858,252.33333333333334,27.300793639257694,249.75,22.881943390659224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,83806327,4771.0,1281,0,0,5,True,109,26,67,13,80,135,True,10491,23,1,0,3,7,259,3,7,74,1,55.57144218854256,0,112.0,0,0,10,1,10,770.0,267.0,277.0,257.0,223.0,242.0,256.0,292.0,259.14285714285717,22.63793697482592,267.0,10.0,256.0,23.46628787573072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,6,83806327,210.0,1280,0,0,2,False,2,2,0,0,0,4,True,10491,75,0,0,2,7,259,3,7,61,1,55.57144218854256,0,112.0,0,0,11,1,10,4928.0,4771.0,267.0,277.0,257.0,223.0,242.0,256.0,899.0,1707.4801121340574,1771.6666666666667,2597.5036734013165,1393.0,2252.014801609143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,0,2,83806327,282.0,1278,0,0,13,False,107,62,0,0,0,169,False,10545,0,2,0,11,7,262,3,7,207,0,55.286865813181606,0,112.0,0,0,8,2,10,76735.0,210.0,4771.0,267.0,277.0,257.0,223.0,242.0,892.4285714285714,1710.453142410207,1749.3333333333333,2616.995287220314,1381.25,2260.0260138620824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,2,83806327,261.0,1277,0,0,13,False,110,65,0,0,0,175,True,10545,96,2,0,11,7,262,3,7,207,1,55.286865813181606,0,112.0,0,0,9,2,10,1529.0,282.0,210.0,4771.0,267.0,277.0,257.0,223.0,898.1428571428571,1707.9830628133122,1754.3333333333333,2612.757993640692,1382.5,2259.212916039566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,6,83806327,228.0,1276,0,0,2,False,15,1,0,0,0,16,False,10545,0,1,0,1,7,262,3,7,15,0,55.286865813181606,0,112.0,0,0,9,2,10,121.0,261.0,282.0,210.0,4771.0,267.0,277.0,257.0,903.5714285714286,1705.5382197557517,251.0,37.027017163147235,1381.0,2260.202203343763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,6,83806327,237.0,1275,0,0,2,False,15,1,0,0,0,16,False,10545,0,1,0,1,7,262,3,7,15,0,55.286865813181606,0,112.0,0,0,9,2,10,150.0,228.0,261.0,282.0,210.0,4771.0,267.0,277.0,899.4285714285714,1707.40474181752,257.0,27.2213151776324,245.25,32.34578797927173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,6,83806327,292.0,1273,0,0,2,False,15,1,0,0,0,16,False,10545,0,1,0,1,7,262,3,7,15,0,55.286865813181606,0,112.0,0,0,9,2,10,1439.0,237.0,228.0,261.0,282.0,210.0,4771.0,267.0,893.7142857142857,1709.9001641699938,242.0,17.05872210923198,252.0,24.372115213907882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,2,83806327,245.0,1272,0,0,3,False,9,3,0,0,0,12,False,10545,0,2,0,1,7,262,3,7,263,0,55.286865813181606,0,112.0,0,0,10,2,10,1981.0,292.0,237.0,228.0,261.0,282.0,210.0,4771.0,897.2857142857143,1708.3984424294113,252.33333333333334,34.645827069552446,254.5,28.61817604250837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,6,83806327,244.0,1271,0,0,2,False,12,1,0,0,0,13,False,10545,0,1,0,1,7,262,3,7,15,0,55.286865813181606,0,112.0,0,0,10,2,10,963.0,245.0,292.0,237.0,228.0,261.0,282.0,210.0,250.71428571428572,29.39225683585325,258.0,29.715315916207253,250.5,28.52484297356721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,6,83806327,266.0,1270,0,0,2,False,12,1,0,0,0,13,True,10545,71,1,0,1,7,262,3,7,15,1,55.286865813181606,0,112.0,0,0,10,2,10,14.0,244.0,245.0,292.0,237.0,228.0,261.0,282.0,255.57142857142858,23.824757031689696,260.3333333333333,27.42869543622761,254.5,25.25206262202489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,3,83806327,242.0,1267,7,0,3,False,521,9,0,0,0,530,False,10545,0,1,0,9,7,262,3,7,70,0,55.286865813181606,0,112.0,0,0,12,2,10,6213.0,266.0,244.0,245.0,292.0,237.0,228.0,261.0,253.28571428571428,21.522966692305577,251.66666666666666,12.423096769056148,261.75,22.573952541221782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,3,83806327,249.0,1266,7,0,3,False,521,9,0,0,0,530,False,10545,0,1,0,9,7,262,3,7,70,0,55.286865813181606,0,112.0,0,0,12,2,10,108.0,242.0,266.0,244.0,245.0,292.0,237.0,228.0,250.57142857142858,21.585930161852673,250.66666666666666,13.316656236958785,249.25,11.236102527122116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,3,83806327,238.0,1265,7,0,3,False,521,9,0,0,0,530,False,10545,0,1,0,9,7,262,3,7,70,0,55.286865813181606,0,112.0,0,0,12,2,10,1064.0,249.0,242.0,266.0,244.0,245.0,292.0,237.0,253.57142857142858,19.26012411570551,252.33333333333334,12.34233905438241,250.25,10.90489186863706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,6,83806327,198.0,1263,0,0,12,False,39,29,0,0,0,68,False,10497,0,5,0,7,7,262,3,7,127,0,55.53967800323903,0,112.0,0,0,13,2,10,1128.0,238.0,249.0,242.0,266.0,244.0,245.0,292.0,253.71428571428572,19.119922295120045,243.0,5.5677643628300215,248.75,12.365947867699695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,6,83806327,254.0,1261,0,0,15,False,60,10,0,0,0,70,False,10547,0,4,0,11,7,262,3,7,221,0,55.276381909547744,0,112.0,0,0,16,2,10,10954.0,198.0,238.0,249.0,242.0,266.0,244.0,245.0,240.28571428571428,20.69391444937606,228.33333333333334,26.839026311200882,231.75,22.954665466232928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,6,83806327,237.0,1260,0,0,1,False,16,6,0,0,0,22,False,10545,0,0,0,1,7,262,3,7,17,0,55.286865813181606,0,112.0,0,0,16,2,10,552.0,254.0,198.0,238.0,249.0,242.0,266.0,244.0,241.57142857142858,21.306158287039477,230.0,28.844410203711913,234.75,25.395209522007622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,0,6,83806327,228.0,1259,0,0,2,False,24,14,0,0,0,38,False,10545,0,0,0,2,7,262,3,7,18,0,55.286865813181606,0,112.0,0,0,16,2,10,257.0,237.0,254.0,198.0,238.0,249.0,242.0,266.0,240.57142857142858,21.337425202814753,229.66666666666666,28.71120571019847,231.75,23.81001189975903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,0,6,83806327,277.0,1258,0,0,2,False,24,14,0,0,0,38,False,10545,0,0,0,2,7,262,3,7,18,0,55.286865813181606,0,112.0,0,0,16,2,10,173.0,228.0,237.0,254.0,198.0,238.0,249.0,242.0,235.14285714285714,18.424879659747862,239.66666666666666,13.203534880225572,229.25,23.4574082114798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,0,3,83806327,231.0,1257,1,1,3,False,120,50,0,0,0,170,True,10624,96,1,0,4,7,264,3,7,81,1,54.87575301204819,0,112.0,0,0,7,3,10,54288.0,277.0,228.0,237.0,254.0,198.0,238.0,249.0,240.14285714285714,24.38188242273739,247.33333333333334,26.083200212652844,249.0,21.55612828563299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,3,83806327,271.0,1255,7,0,3,False,521,9,0,0,0,530,False,10690,0,1,0,9,7,267,3,7,70,0,54.53695042095416,0,112.0,0,0,8,3,10,4209.0,231.0,277.0,228.0,237.0,254.0,198.0,238.0,237.57142857142858,24.240854927560775,245.33333333333334,27.465129406819358,243.25,22.808989455914087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,3,83806327,271.0,1254,17,0,3,False,785,9,0,0,0,794,False,10690,0,3,0,17,7,267,3,7,77,0,54.53695042095416,0,112.0,0,0,8,3,10,1115.0,271.0,231.0,277.0,228.0,237.0,254.0,198.0,242.28571428571428,27.34784748211021,259.6666666666667,25.006665778014735,251.75,25.837634050611783,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,2,83806327,271.0,1253,0,0,3,False,17,4,0,0,0,21,True,10690,82,2,0,1,7,267,3,7,260,1,54.53695042095416,0,112.0,0,0,9,3,10,2924.0,271.0,271.0,231.0,277.0,228.0,237.0,254.0,252.71428571428572,20.7742973063213,257.6666666666667,23.09401076758503,262.5,21.18962010041709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,2,83806327,285.0,1251,0,0,3,False,120,37,0,0,0,157,False,10690,0,2,0,1,7,267,3,7,185,0,54.53695042095416,0,112.0,0,0,10,3,10,4512.0,271.0,271.0,271.0,231.0,277.0,228.0,237.0,255.14285714285714,21.912162310982847,271.0,0.0,261.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,2,83806327,222.0,1250,0,0,3,False,120,37,0,0,0,157,False,10690,0,2,0,1,7,267,3,7,185,0,54.53695042095416,0,112.0,0,0,11,3,10,461.0,285.0,271.0,271.0,271.0,231.0,277.0,228.0,262.0,22.781571499789035,275.6666666666667,8.082903768654761,274.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,6,83806327,250.0,1249,0,0,3,False,26,33,0,0,0,59,False,10690,0,0,0,3,7,267,3,7,89,0,54.53695042095416,0,112.0,0,0,11,3,10,139.0,222.0,285.0,271.0,271.0,271.0,231.0,277.0,261.14285714285717,24.333985640310903,259.3333333333333,33.08070938376826,262.25,27.633011658763028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,0,6,83806327,300.0,1248,0,0,2,False,24,14,0,0,0,38,True,10690,77,0,0,2,7,267,3,7,18,1,54.53695042095416,0,112.0,0,0,11,3,10,132.0,250.0,222.0,285.0,271.0,271.0,271.0,231.0,257.2857142857143,23.528098702858003,252.33333333333334,31.56474826976026,257.0,27.410460290431704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,0,6,83806327,222.0,1247,0,0,3,False,26,33,0,0,0,59,False,10690,0,0,0,3,7,267,3,7,89,0,54.53695042095416,0,112.0,0,0,11,3,10,55.0,300.0,250.0,222.0,285.0,271.0,271.0,271.0,267.14285714285717,25.082720289929824,257.3333333333333,39.51371070063318,264.25,35.103418636936205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,0,2,83806327,233.0,1245,0,0,3,False,120,37,0,0,0,157,False,10690,0,2,0,1,7,267,3,7,185,0,54.53695042095416,0,112.0,0,0,11,3,10,2115.0,222.0,300.0,250.0,222.0,285.0,271.0,271.0,260.14285714285717,30.151995906454637,257.3333333333333,39.51371070063318,248.5,36.78314831549904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,3,83806327,226.0,1244,20,0,3,False,807,9,0,0,0,816,False,10690,0,7,0,16,7,267,3,7,77,0,54.53695042095416,0,112.0,0,0,12,3,10,1830.0,233.0,222.0,300.0,250.0,222.0,285.0,271.0,254.71428571428572,31.271468815915284,251.66666666666666,42.21768981521056,251.25,34.48067091381296,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,3,83806327,252.0,1243,20,0,3,False,807,9,0,0,0,816,False,11467,0,7,0,16,7,267,3,7,77,0,50.84154530391558,0,112.0,0,0,12,3,10,33.0,226.0,233.0,222.0,300.0,250.0,222.0,285.0,248.28571428571428,31.982882326406447,227.0,5.5677643628300215,245.25,36.782015532956684,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,83806327,210.0,1242,0,0,1,False,1,1,0,0,0,2,False,10690,0,0,0,1,7,267,3,7,7,0,54.53695042095416,0,112.0,0,0,12,3,10,1817.0,252.0,226.0,233.0,222.0,300.0,250.0,222.0,243.57142857142858,27.83197886638763,237.0,13.45362404707371,233.25,13.30100246848585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,1,83806327,210.0,1241,0,0,1,False,1,1,0,0,0,2,True,10690,18,0,0,1,7,267,3,7,7,1,54.53695042095416,0,112.0,0,0,12,3,10,11.0,210.0,252.0,226.0,233.0,222.0,300.0,250.0,241.85714285714286,29.68966470804597,229.33333333333334,21.197484127446195,230.25,17.404501333467348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,6,83806327,258.0,1239,0,0,3,False,26,33,0,0,0,59,False,10690,0,0,0,3,7,267,3,7,89,0,54.53695042095416,0,112.0,0,0,21,3,10,33098.0,210.0,210.0,252.0,226.0,233.0,222.0,300.0,236.14285714285714,31.64610861506025,224.0,24.24871130596428,224.5,19.82422760159901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,0,6,83806327,264.0,1238,1,0,2,False,190,15,0,0,0,205,False,10690,0,1,0,2,7,267,3,7,149,0,54.53695042095416,0,112.0,0,0,22,3,10,101.0,258.0,210.0,210.0,252.0,226.0,233.0,222.0,230.14285714285714,18.959857343244714,226.0,27.712812921102035,232.5,26.095976701399778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
