branch,conclusion,workflow_event_trigger,issuer_name,workflow_id,build_duration,total_builds,gh_files_added,gh_files_deleted,gh_files_modified,tests_ran,gh_lines_added,gh_lines_deleted,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_churn,gh_is_pr,gh_sloc,gh_description_complexity,gh_src_files,gh_doc_files,gh_other_files,git_num_committers,git_commits,total_jobs,gh_team_size_last_3_month,gh_commits_on_files_touched,gh_num_pr_comments,gh_test_lines_per_kloc,dependencies_count,workflow_size,dockerfile_changed,docker_compose_changed,build_duration_original,run_attempt_from_api,fixed_with_api,hour,dow,month,secs_since_prev,duration_lag_1,duration_lag_2,duration_lag_3,duration_lag_4,duration_lag_5,duration_lag_6,duration_lag_7,window_avg_7,window_std_7,window_avg_3,window_std_3,window_avg_4,window_std_4,ft___bat__,ft___config_,ft___gradle_,ft___gradle__,ft___java_,ft___java__,ft___json_,ft___json__,ft___properties_,ft___properties__,ft___tf_,ft___tf__,ft___tfvars_,ft___tfvars__,ft___xml_,ft___xml__,ft___yaml_,ft___yml_,ft___yml__,ft____config_,ft____gradle_,ft____gradle__,ft____jar_,ft____java_,ft____java__,ft____json__,ft____md_,ft____md__,ft____out_,ft____out__,ft____properties_,ft____properties__,ft____tf_,ft____tf__,ft____tfvars_,ft____tfvars__,ft____xml_,ft____xml__,ft____yaml_,ft____yaml__,ft____yml_,ft____yml__,ft___
2,success,0,10,6192976,354.0,1137,0,0,4,False,17,13,0,0,0,30,False,86562,0,0,0,4,150,9969,1,10,4,0,843.3723804902844,47,41,0,0,354.0,1.0,False,11,2,1,59.0,386.0,332.0,325.0,229.0,320.0,45.0,55.0,241.71428571428572,138.8977013077302,347.6666666666667,33.38163167571851,318.0,65.29420597061682,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,322.0,1136,0,0,1,False,1,1,0,0,0,2,False,86562,0,0,0,1,150,9969,1,10,39,0,843.3723804902844,47,41,0,0,322.0,1.0,False,11,2,1,3.0,354.0,386.0,332.0,325.0,229.0,320.0,45.0,284.42857142857144,115.99548431276271,357.3333333333333,27.15388247255507,349.25,27.439327008268016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,45.0,1135,0,0,1,False,1,1,0,0,0,2,False,86562,0,0,0,1,150,9969,1,10,39,0,843.3723804902844,47,41,0,0,45.0,1.0,False,11,2,1,4.0,322.0,354.0,386.0,332.0,325.0,229.0,320.0,324.0,48.05205510693585,354.0,32.0,348.5,28.349015268024154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,71.0,1134,0,0,1,False,1,1,0,0,0,2,False,86562,0,0,0,1,150,9969,1,10,16,0,843.3723804902844,47,41,0,0,71.0,1.0,False,11,2,1,3.0,45.0,322.0,354.0,386.0,332.0,325.0,229.0,284.7142857142857,116.10012099579438,240.33333333333334,169.9186079666772,276.75,156.6937033408384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,33.0,1133,0,0,1,False,1,1,0,0,0,2,False,86562,0,0,0,1,150,9969,1,10,39,0,843.3723804902844,47,41,0,0,33.0,1.0,False,11,2,1,4.0,71.0,45.0,322.0,354.0,386.0,332.0,325.0,262.14285714285717,141.34995409907117,146.0,152.97385397511562,198.0,162.53204812179862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,10,6192976,431.0,1132,0,0,1,False,1,1,0,0,0,2,True,86562,207,0,0,1,150,9969,1,10,39,0,843.3723804902844,47,41,0,0,431.0,1.0,False,11,2,1,1138.0,33.0,71.0,45.0,322.0,354.0,386.0,332.0,220.42857142857142,161.3762241294724,49.666666666666664,19.42506971244462,117.75,137.087259315615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,260.0,1131,0,0,1,False,1,1,0,0,0,2,False,86562,0,0,0,1,150,9970,1,10,40,0,843.3723804902844,47,41,0,0,260.0,1.0,False,11,2,1,24.0,431.0,33.0,71.0,45.0,322.0,354.0,386.0,234.57142857142858,176.42076327429749,178.33333333333334,219.63909791595242,145.0,191.32520307929465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,398.0,1130,0,0,1,False,1,1,0,0,0,2,False,86562,0,0,0,1,150,9970,1,10,40,0,843.3723804902844,47,41,0,0,398.0,1.0,False,11,2,1,3.0,260.0,431.0,33.0,71.0,45.0,322.0,354.0,216.57142857142858,164.41498020036286,241.33333333333334,199.65553669591367,198.75,183.92457693304613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,325.0,1129,0,0,2,False,2,2,0,0,0,4,True,86562,454,0,0,2,150,9970,1,10,41,0,843.3723804902844,47,41,0,0,325.0,1.0,False,11,2,1,5.0,398.0,260.0,431.0,33.0,71.0,45.0,322.0,222.85714285714286,171.24390847699135,363.0,90.71383576941281,280.5,180.86182571233766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,416.0,1128,0,0,4,False,17,13,0,0,0,30,False,86562,0,0,0,4,150,9970,1,10,4,0,843.3723804902844,47,41,0,0,416.0,1.0,False,11,2,1,59.0,325.0,398.0,260.0,431.0,33.0,71.0,45.0,223.28571428571428,171.53689038193727,327.6666666666667,69.03863652574067,353.5,76.46567857542362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,384.0,1127,0,0,1,False,1,1,0,0,0,2,False,86562,0,0,0,1,150,9970,1,10,40,0,843.3723804902844,47,41,0,0,384.0,1.0,False,11,2,1,4.0,416.0,325.0,398.0,260.0,431.0,33.0,71.0,276.2857142857143,164.4381487426344,379.6666666666667,48.19059382631981,349.75,71.61180070351534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,38.0,1126,0,0,1,False,1,1,0,0,0,2,False,86562,0,0,0,1,150,9970,1,10,40,0,843.3723804902844,47,41,0,0,38.0,1.0,False,11,2,1,3.0,384.0,416.0,325.0,398.0,260.0,431.0,33.0,321.0,140.06189108152628,375.0,46.16275555033516,380.75,39.40706366461052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,84.0,1125,0,0,1,False,1,1,0,0,0,2,False,86562,0,0,0,1,150,9970,1,10,16,0,843.3723804902844,47,41,0,0,84.0,1.0,False,11,2,1,3.0,38.0,384.0,416.0,325.0,398.0,260.0,431.0,321.7142857142857,138.35065869703968,279.3333333333333,209.6123406036327,290.75,172.66417308366744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,44.0,1124,0,0,1,False,1,1,0,0,0,2,False,86562,0,0,0,1,150,9970,1,10,40,0,843.3723804902844,47,41,0,0,44.0,1.0,False,11,2,1,4.0,84.0,38.0,384.0,416.0,325.0,398.0,260.0,272.14285714285717,153.9528375525316,168.66666666666666,187.89713497904467,230.5,197.05413807716226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,10,6192976,341.0,1123,0,0,2,False,2,2,0,0,0,4,True,86562,454,0,0,2,150,9970,1,10,41,0,843.3723804902844,47,41,0,0,341.0,1.0,False,11,2,1,1101.0,44.0,84.0,38.0,384.0,416.0,325.0,398.0,241.28571428571428,176.75096820641397,55.333333333333336,25.006665778014735,137.5,165.59690013201737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,198.0,1122,0,0,1,False,1,1,0,0,0,2,False,86562,0,0,0,1,150,9970,1,10,40,0,843.3723804902844,47,41,0,0,198.0,1.0,False,11,2,1,23.0,341.0,44.0,84.0,38.0,384.0,416.0,325.0,233.14285714285714,169.49181747351756,156.33333333333334,161.1717510401042,126.75,144.2853076373336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,356.0,1121,0,0,1,False,1,1,0,0,0,2,False,86562,0,0,0,1,150,9970,1,10,40,0,843.3723804902844,47,41,0,0,356.0,1.0,False,11,2,1,3.0,198.0,341.0,44.0,84.0,38.0,384.0,416.0,215.0,164.7513277639971,194.33333333333334,148.53394673721337,166.75,133.2350679563505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,389.0,1120,0,0,4,False,17,13,0,0,0,30,False,86562,0,0,0,4,150,9970,1,10,4,0,843.3723804902844,47,41,0,0,389.0,1.0,False,11,2,1,63.0,356.0,198.0,341.0,44.0,84.0,38.0,384.0,206.42857142857142,153.7442217264952,298.3333333333333,87.21429546429492,234.75,145.74721266631482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,406.0,1119,0,0,1,False,1,1,0,0,0,2,False,86562,0,0,0,1,150,9970,1,10,40,0,843.3723804902844,47,41,0,0,406.0,1.0,False,11,2,1,4.0,389.0,356.0,198.0,341.0,44.0,84.0,38.0,207.14285714285714,154.71525304186892,314.3333333333333,102.08982972526368,321.0,84.41563836162112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,37.0,1118,0,0,1,False,1,1,0,0,0,2,False,86562,0,0,0,1,150,9970,1,10,40,0,843.3723804902844,47,41,0,0,37.0,1.0,False,11,2,1,3.0,406.0,389.0,356.0,198.0,341.0,44.0,84.0,259.7142857142857,150.11630411752336,383.6666666666667,25.423086620891123,337.25,95.12579390820697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,77.0,1117,0,0,1,False,1,1,0,0,0,2,False,86562,0,0,0,1,150,9970,1,10,16,0,843.3723804902844,47,41,0,0,77.0,1.0,False,11,2,1,3.0,37.0,406.0,389.0,356.0,198.0,341.0,44.0,253.0,160.01041632760453,277.3333333333333,208.30826515847454,297.0,174.57185722026713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,34.0,1116,0,0,1,False,1,1,0,0,0,2,False,86562,0,0,0,1,150,9970,1,10,40,0,843.3723804902844,47,41,0,0,34.0,1.0,False,11,2,1,4.0,77.0,37.0,406.0,389.0,356.0,198.0,341.0,257.7142857142857,153.1662650909291,173.33333333333334,202.4853904194901,227.25,197.38688744020797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,387.0,1115,0,0,1,False,1,1,0,0,0,2,False,86562,0,0,0,1,150,9971,1,10,17,0,843.3723804902844,47,41,0,0,387.0,1.0,False,9,3,1,77170.0,34.0,77.0,37.0,406.0,389.0,356.0,198.0,213.85714285714286,168.52638623415282,49.333333333333336,24.00694344004112,138.5,179.4073577086514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,395.0,1114,0,0,2,False,2,2,0,0,0,4,True,86562,127,0,0,2,150,9971,1,10,39,0,843.3723804902844,47,41,0,0,395.0,1.0,False,9,3,1,5.0,387.0,34.0,77.0,37.0,406.0,389.0,356.0,240.85714285714286,180.29182692829662,166.0,192.59543089076647,133.75,169.96739883479617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,10,6192976,338.0,1113,0,0,2,False,2,2,0,0,0,4,True,86562,127,0,0,2,150,9971,1,10,39,0,843.3723804902844,47,41,0,0,338.0,1.0,False,13,3,1,13830.0,395.0,387.0,34.0,77.0,37.0,406.0,389.0,246.42857142857142,184.98455533985998,272.0,206.1528559103657,223.25,194.5222780728898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,200.0,1112,0,0,1,False,1,1,0,0,0,2,False,86562,0,0,0,1,150,9972,1,10,40,0,843.3723804902844,47,41,0,0,200.0,1.0,False,13,3,1,37.0,338.0,395.0,387.0,34.0,77.0,37.0,406.0,239.14285714285714,179.35200823281255,373.3333333333333,30.859898466024372,288.5,171.52745164161527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,329.0,1111,0,0,1,False,1,1,0,0,0,2,False,86562,0,0,0,1,150,9972,1,10,40,0,843.3723804902844,47,41,0,0,329.0,1.0,False,13,3,1,5.0,200.0,338.0,395.0,387.0,34.0,77.0,37.0,209.71428571428572,163.62122344581329,311.0,100.26464980241042,330.0,90.2551937563706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,382.0,1110,0,0,1,False,1,1,0,0,0,2,True,86562,454,0,0,1,150,9972,1,10,18,0,843.3723804902844,47,41,0,0,382.0,1.0,False,13,3,1,16.0,329.0,200.0,338.0,395.0,387.0,34.0,77.0,251.42857142857142,148.8006016372886,289.0,77.20751258783046,315.5,82.35897036753191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,338.0,1109,0,0,4,False,17,13,0,0,0,30,False,86562,0,0,0,4,150,9972,1,10,4,0,843.3723804902844,47,41,0,0,338.0,1.0,False,13,3,1,94.0,382.0,329.0,200.0,338.0,395.0,387.0,34.0,295.0,133.03132463195777,303.6666666666667,93.607335894861,312.25,78.33421985313953,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,322.0,1108,0,0,1,False,1,1,0,0,0,2,False,86562,0,0,0,1,150,9972,1,10,40,0,843.3723804902844,47,41,0,0,322.0,1.0,False,13,3,1,3.0,338.0,382.0,329.0,200.0,338.0,395.0,387.0,338.42857142857144,66.72045449200003,349.6666666666667,28.36077102854105,312.25,78.33421985313953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,40.0,1107,0,0,1,False,1,1,0,0,0,2,False,86562,0,0,0,1,150,9972,1,10,40,0,843.3723804902844,47,41,0,0,40.0,1.0,False,13,3,1,5.0,322.0,338.0,382.0,329.0,200.0,338.0,395.0,329.14285714285717,63.26776054049586,347.3333333333333,31.069813860616115,342.75,26.973752674281965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,49.0,1106,0,0,1,False,1,1,0,0,0,2,False,86562,0,0,0,1,150,9972,1,10,18,0,843.3723804902844,47,41,0,0,49.0,1.0,False,13,3,1,6.0,40.0,322.0,338.0,382.0,329.0,200.0,338.0,278.42857142857144,119.21948546393628,233.33333333333334,167.6225919538692,270.5,155.746589047722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,35.0,1105,0,0,1,False,1,1,0,0,0,2,False,86562,0,0,0,1,150,9972,1,10,40,0,843.3723804902844,47,41,0,0,35.0,1.0,False,13,3,1,1.0,49.0,40.0,322.0,338.0,382.0,329.0,200.0,237.14285714285714,142.8500712535449,137.0,160.27788368954714,187.25,165.00378783531002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,10,6192976,339.0,1104,0,0,1,False,1,1,0,0,0,2,True,86562,454,0,0,1,150,9972,1,10,18,0,843.3723804902844,47,41,0,0,339.0,1.0,False,13,3,1,1208.0,35.0,49.0,40.0,322.0,338.0,382.0,329.0,213.57142857142858,162.29074438884592,41.333333333333336,7.094598884597588,111.5,140.45283905994924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,336.0,1103,0,0,4,False,17,13,0,0,0,30,False,86562,0,0,0,4,150,9972,1,10,4,0,843.3723804902844,47,41,0,0,336.0,1.0,False,13,3,1,164.0,339.0,35.0,49.0,40.0,322.0,338.0,382.0,215.0,163.51554462292975,141.0,171.6158500838428,115.75,148.9460193045342,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,212.0,1102,0,0,1,False,1,1,0,0,0,2,False,86562,0,0,0,1,150,9972,1,10,40,0,843.3723804902844,47,41,0,0,212.0,1.0,False,13,3,1,1.0,336.0,339.0,35.0,49.0,40.0,322.0,338.0,208.42857142857142,156.4575098259984,236.66666666666666,174.65489782234374,189.75,170.7071078387384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,323.0,1101,0,0,1,False,1,1,0,0,0,2,False,86562,0,0,0,1,150,9972,1,10,40,0,843.3723804902844,47,41,0,0,323.0,1.0,False,13,3,1,2.0,212.0,336.0,339.0,35.0,49.0,40.0,322.0,190.42857142857142,145.96216078474717,295.6666666666667,72.47298347200378,230.5,143.1374630672674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,82.0,1100,0,0,1,False,1,1,0,0,0,2,False,86562,0,0,0,1,150,9972,1,10,40,0,843.3723804902844,47,41,0,0,82.0,1.0,False,13,3,1,5.0,323.0,212.0,336.0,339.0,35.0,49.0,40.0,190.57142857142858,146.11280703946653,290.3333333333333,68.14934580268056,302.5,60.731650177920685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
