branch,conclusion,workflow_event_trigger,issuer_name,workflow_id,build_duration,total_builds,gh_files_added,gh_files_deleted,gh_files_modified,tests_ran,gh_lines_added,gh_lines_deleted,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_churn,gh_is_pr,gh_sloc,gh_description_complexity,gh_src_files,gh_doc_files,gh_other_files,git_num_committers,git_commits,total_jobs,gh_team_size_last_3_month,gh_commits_on_files_touched,gh_num_pr_comments,gh_test_lines_per_kloc,dependencies_count,workflow_size,dockerfile_changed,docker_compose_changed,build_duration_original,run_attempt_from_api,fixed_with_api,hour,dow,month,secs_since_prev,duration_lag_1,duration_lag_2,duration_lag_3,duration_lag_4,duration_lag_5,duration_lag_6,duration_lag_7,window_avg_7,window_std_7,window_avg_3,window_std_3,window_avg_4,window_std_4,ft___1_,ft___1__,ft___7_,ft___LESSER_,ft___acr_,ft___acr__,ft___acr__,ft___bat_,ft___bat__,ft___build_,ft___build__,ft___c_,ft___c__,ft___c_e_,ft___cfg_,ft___css__,ft___c__,ft___c___,ft___fun_,ft___h_,ft___h__,ft___h__,ft___in_,ft___js_,ft___json_,ft___md_,ft___md__,ft___mk_,ft___mk__,ft___opc_,ft___patch_,ft___patch__,ft___png_,ft___preerr_,ft___py_,ft___r_,ft___sed_,ft___sh_,ft___sh__,ft___spec__,ft___tail_,ft___tail__,ft___toml_,ft___toml__,ft___txt_,ft___txt__,ft___wrap_,ft___yml_,ft___yml__,ft____1_,ft____1__,ft____7_,ft____7__,ft____acr_,ft____acr__,ft____bat_,ft____bat__,ft____build_,ft____build__,ft____c_,ft____c__,ft____c_e_,ft____c64x_32_,ft____c64x_32__,ft____cfg_,ft____cfg__,ft____c__,ft____err_,ft____fun_,ft____h_,ft____h__,ft____h__,ft____inc_,ft____js_,ft____js__,ft____json_,ft____md_,ft____md__,ft____md__,ft____mk_,ft____mk__,ft____patch_,ft____pl__,ft____preerr_,ft____py_,ft____py__,ft____qjs_,ft____r2_,ft____r2__,ft____r2__,ft____rb__,ft____sed_,ft____sh_,ft____sh__,ft____spec_,ft____spec__,ft____tail_,ft____tips_,ft____txt_,ft____txt__,ft____txt__,ft____woff_,ft____wrap_,ft____wrap__,ft____yml_,ft____yml__,ft___
2,failure,0,50,1989843,2821.0,67,0,0,5,True,6,187,0,0,0,193,False,1100585,0,5,0,0,1289,32824,16,32,10,0,331.1366227960584,0,393.0,0,0,2821.0,1.0,False,18,4,11,175.0,2821.0,2634.0,3799.0,4082.0,2885.0,2319.0,1524.0,2866.285714285714,866.5571176184743,3084.6666666666665,625.6567216400167,3334.0,713.8856117520976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,failure,1,50,1989843,3393.0,66,0,0,44,True,55,302,35,264,299,357,True,1100734,88,1,0,0,1289,32825,16,32,33,0,330.8837557484369,0,393.0,0,0,3393.0,1.0,False,18,4,11,1906.0,2821.0,2821.0,2634.0,3799.0,4082.0,2885.0,2319.0,3051.5714285714284,641.0319433389824,2758.6666666666665,107.96450033846001,3018.75,527.5834057284213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,50,1989843,1140.0,65,0,0,6,True,6,209,0,0,0,215,False,1100537,0,6,0,0,1289,32826,16,32,33,0,330.94298510636173,0,393.0,0,0,1140.0,1.0,False,19,4,11,1283.0,3393.0,2821.0,2821.0,2634.0,3799.0,4082.0,2885.0,3205.0,559.8603992663409,3011.6666666666665,330.24435397646596,2917.25,329.1892819235361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,50,1989843,2938.0,64,0,0,1,True,3,0,0,0,0,3,False,1100737,0,1,0,0,1289,32826,16,32,12,0,330.88285394240404,0,393.0,0,0,2938.0,1.0,False,19,4,11,577.0,1140.0,3393.0,2821.0,2821.0,2634.0,3799.0,4082.0,2955.714285714286,966.7370746115881,2451.3333333333335,1171.1073107676057,2543.75,973.9053256520027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,failure,1,50,1989843,2982.0,63,0,0,1,True,1,1,0,0,0,2,False,1100737,0,1,0,0,1289,32827,16,32,4,0,330.88285394240404,0,393.0,0,0,2982.0,1.0,False,19,4,11,1792.0,2938.0,1140.0,3393.0,2821.0,2821.0,2634.0,3799.0,2792.285714285714,831.896971642866,2490.3333333333335,1191.3464371597934,2573.0,986.6809683648172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,50,1989843,862.0,62,0,0,6,True,6,209,0,0,0,215,True,1100540,86,6,0,0,1289,32828,16,32,34,0,330.9420829774474,0,393.0,0,0,862.0,1.0,False,22,4,11,8467.0,2982.0,2938.0,1140.0,3393.0,2821.0,2821.0,2634.0,2675.5714285714284,716.4120921050159,2353.3333333333335,1051.0077703486943,2613.25,1003.3136349118355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,50,1989843,2755.0,61,0,0,6,True,6,209,0,0,0,215,True,1100540,86,6,0,0,1289,32828,16,32,34,0,330.9420829774474,0,393.0,0,0,2755.0,1.0,False,22,4,11,516.0,862.0,2982.0,2938.0,1140.0,3393.0,2821.0,2821.0,2422.4285714285716,993.161762108412,2260.6666666666665,1211.480636796698,1980.5,1136.8510603123582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,13,1989843,1085.0,60,0,0,4,True,233,178,0,0,0,411,False,1100829,0,4,0,0,1289,32822,16,32,5,0,331.32121337646447,0,393.0,0,0,1085.0,1.0,False,23,4,11,5420.0,2755.0,862.0,2982.0,2938.0,1140.0,3393.0,2821.0,2413.0,989.0520714300133,2199.6666666666665,1164.0001431844128,2384.25,1019.5823900009258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,13,1989843,1119.0,59,0,0,4,True,234,179,0,0,0,413,False,1100829,0,4,0,0,1289,32822,16,32,5,0,331.32121337646447,0,393.0,0,0,1119.0,1.0,False,0,5,11,3473.0,1085.0,2755.0,862.0,2982.0,2938.0,1140.0,3393.0,2165.0,1082.8924230965881,1567.3333333333333,1034.575436270035,1921.0,1101.7643426189952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,13,1989843,406.0,58,0,0,6,True,287,179,0,0,0,466,False,1100875,0,6,0,0,1289,32823,16,32,6,0,331.30736913818555,0,393.0,0,0,406.0,1.0,False,3,5,11,11441.0,1119.0,1085.0,2755.0,862.0,2982.0,2938.0,1140.0,1840.142857142857,990.2308533150958,1653.0,954.5113933316878,1455.25,873.9650546026807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,13,1989843,837.0,57,0,0,2,True,54,0,0,0,0,54,False,1100875,0,2,0,0,1289,32823,16,32,6,0,331.30736913818555,0,393.0,0,0,837.0,1.0,False,4,5,11,1605.0,406.0,1119.0,1085.0,2755.0,862.0,2982.0,2938.0,1735.2857142857142,1108.5232991515807,870.0,402.1952262272639,1341.25,998.0715989680633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,13,1989843,1036.0,56,0,0,4,True,60,6,0,0,0,66,False,1100875,0,2,0,2,1289,32824,16,32,1,0,331.30736913818555,0,393.0,0,0,1036.0,1.0,False,4,5,11,1215.0,837.0,406.0,1119.0,1085.0,2755.0,862.0,2982.0,1435.142857142857,1008.5252316413025,787.3333333333334,359.08541230929075,861.75,328.805286859361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,53,1989843,846.0,55,0,0,1,True,299,216,0,0,0,515,False,1100609,0,1,0,0,1289,32829,16,32,14,0,330.9213353697816,0,393.0,0,0,846.0,1.0,False,6,5,11,6558.0,1036.0,837.0,406.0,1119.0,1085.0,2755.0,862.0,1157.142857142857,744.7929082573733,759.6666666666666,322.0408876731856,849.5,318.4655920713152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,53,1989843,828.0,54,0,0,1,True,299,216,0,0,0,515,True,1100609,41,1,0,0,1289,32829,16,32,14,0,330.9213353697816,0,393.0,0,0,828.0,1.0,False,6,5,11,580.0,846.0,1036.0,837.0,406.0,1119.0,1085.0,2755.0,1154.857142857143,745.8734094048017,906.3333333333334,112.38475578713215,781.25,266.4649758098301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,50,1989843,2590.0,53,0,0,1,True,0,1,0,0,0,1,False,1100539,0,1,0,0,1289,32829,16,32,10,0,330.9423836865391,0,393.0,0,0,2590.0,1.0,False,12,5,11,20293.0,828.0,846.0,1036.0,837.0,406.0,1119.0,1085.0,879.5714285714286,242.85308119852846,903.3333333333334,115.24466726635698,886.75,99.77098776698566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,50,1989843,766.0,51,0,0,1,True,6,4,0,0,0,10,True,1100612,41,1,0,0,1289,32831,16,32,16,0,330.92043335889485,0,393.0,0,0,766.0,1.0,False,12,5,11,2320.0,2590.0,828.0,846.0,1036.0,837.0,406.0,1119.0,1094.5714285714287,696.8567182099098,1421.3333333333333,1012.1350371039101,1325.0,848.5666345864262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,50,1989843,986.0,50,0,0,2,True,91,62,0,0,0,153,True,1100570,95,2,0,0,1289,32830,16,32,25,0,330.9330619588032,0,393.0,0,0,986.0,1.0,False,12,5,11,26.0,766.0,2590.0,828.0,846.0,1036.0,837.0,406.0,1044.142857142857,707.4857898623426,1394.6666666666667,1035.6530950725407,1257.5,888.9940007296638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,50,1989843,3868.0,49,0,0,12,True,16,16,0,0,0,32,False,1100539,0,1,0,11,1289,32830,16,32,5,0,330.9423836865391,0,393.0,0,0,3868.0,1.0,False,13,5,11,322.0,986.0,766.0,2590.0,828.0,846.0,1036.0,837.0,1127.0,652.0881842205087,1447.3333333333333,995.6733065284683,1292.5,869.9446342536211,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,50,1989843,2503.0,48,0,0,1,True,0,1,0,0,0,1,True,1100611,41,1,0,0,1289,32832,16,32,17,0,330.92073402864406,0,393.0,0,0,2503.0,1.0,False,13,5,11,130.0,3868.0,986.0,766.0,2590.0,828.0,846.0,1036.0,1560.0,1201.9339970785973,1873.3333333333333,1730.9307708089696,2052.5,1458.0181754697023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,50,1989843,1467.0,47,0,0,32,True,223,146,214,135,349,369,True,1100568,95,2,0,0,1289,32831,16,32,32,0,331.0054444614054,0,393.0,0,0,1467.0,1.0,False,13,5,11,1436.0,2503.0,3868.0,986.0,766.0,2590.0,828.0,846.0,1769.5714285714287,1223.0497205950458,2452.3333333333335,1441.6678998067944,2030.75,1447.94138348208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
