branch,conclusion,workflow_event_trigger,issuer_name,workflow_id,build_duration,total_builds,gh_files_added,gh_files_deleted,gh_files_modified,tests_ran,gh_lines_added,gh_lines_deleted,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_churn,gh_is_pr,gh_sloc,gh_description_complexity,gh_src_files,gh_doc_files,gh_other_files,git_num_committers,git_commits,total_jobs,gh_team_size_last_3_month,gh_commits_on_files_touched,gh_num_pr_comments,gh_test_lines_per_kloc,dependencies_count,workflow_size,dockerfile_changed,docker_compose_changed,build_duration_original,run_attempt_from_api,fixed_with_api,hour,dow,month,secs_since_prev,duration_lag_1,duration_lag_2,duration_lag_3,duration_lag_4,duration_lag_5,duration_lag_6,duration_lag_7,window_avg_7,window_std_7,window_avg_3,window_std_3,window_avg_4,window_std_4,ft___Dockerfile_,ft___Dockerfile__,ft___css_,ft___css__,ft___hbs_,ft___hbs__,ft___html_,ft___html__,ft___j2_,ft___j2__,ft___jpg_,ft___jpg__,ft___js__,ft___json_,ft___json5_,ft___json5__,ft___js__,ft___lock_,ft___lock__,ft___md_,ft___md__,ft___mjs_,ft___mjs__,ft___new_,ft___patch_,ft___patch__,ft___png_,ft___png__,ft___rs_,ft___rs__,ft___sample__,ft___snap_,ft___snap__,ft___snap___,ft___sql_,ft___sql__,ft___svg_,ft___toml_,ft___toml__,ft___ts_,ft___ts__,ft___txt__,ft___typ_,ft___typ__,ft___yaml_,ft___yaml__,ft___yml_,ft___yml__,ft____Dockerfile_,ft____Dockerfile__,ft____css_,ft____css__,ft____hbs_,ft____hbs__,ft____hbs__,ft____html_,ft____html__,ft____j2__,ft____j2__,ft____js__,ft____json_,ft____json__,ft____json5__,ft____lock__,ft____md_,ft____md__,ft____mjs__,ft____patch_,ft____pem_,ft____png_,ft____rs_,ft____rs__,ft____rs__,ft____sample_,ft____sh_,ft____snap_,ft____snap__,ft____sql_,ft____sql__,ft____svg_,ft____toml_,ft____toml__,ft____ts_,ft____ts__,ft____txt__,ft____typ_,ft____typ__,ft____webp_,ft____yaml__,ft____yml_,ft____yml__,ft___
1,success,1,9,51073,625.0,5447,0,0,2,True,8,8,0,0,0,16,True,64409,136,0,0,2,368,17842,8,16,1099,1,507.8327562918225,0,268.0,0,0,625.0,1.0,False,8,4,10,35667.0,629.0,633.0,338.0,620.0,635.0,336.0,674.0,552.1428571428571,147.9520514349481,533.3333333333334,169.17545133184464,555.0,144.76878116500117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,17,51073,613.0,5446,0,0,2,True,111,55,43,31,74,166,False,64481,0,1,0,0,368,17845,8,16,47,0,508.6924830570245,0,268.0,0,0,613.0,1.0,False,10,4,10,7036.0,625.0,629.0,633.0,338.0,620.0,635.0,336.0,545.1428571428571,142.276056279601,629.0,4.0,556.25,145.53665059587797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,9,51073,668.0,5445,0,0,4,True,149,12,92,2,94,161,True,64481,69,1,0,2,368,17845,8,16,1102,1,508.6924830570245,0,268.0,0,0,668.0,1.0,False,10,4,10,362.0,613.0,625.0,629.0,633.0,338.0,620.0,635.0,584.7142857142857,109.054595326858,622.3333333333334,8.326663997864532,625.0,8.640987597877148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,9,51073,619.0,5444,0,0,4,True,149,12,92,2,94,161,True,64508,69,1,0,2,368,17850,8,16,1102,1,508.44856451912943,0,268.0,0,0,619.0,1.0,False,11,4,10,5349.0,668.0,613.0,625.0,629.0,633.0,338.0,620.0,589.4285714285714,112.25693318285089,635.3333333333334,28.919428302325294,633.75,23.824007499439162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,9,51073,636.0,5443,0,0,18,True,19,0,0,0,0,19,True,64573,48,18,0,0,368,17850,8,16,109,1,507.9677264491351,0,268.0,0,0,636.0,1.0,False,12,4,10,374.0,619.0,668.0,613.0,625.0,629.0,633.0,338.0,589.2857142857143,112.21217148140137,633.3333333333334,30.171730698342998,631.25,24.984995497297973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,9,51073,614.0,5442,0,0,18,True,19,0,0,0,0,19,True,64527,48,18,0,0,368,17850,8,16,109,1,508.2988516434981,0,268.0,0,0,614.0,1.0,False,12,4,10,670.0,636.0,619.0,668.0,613.0,625.0,629.0,633.0,631.8571428571429,17.799143906646854,641.0,24.879710609249457,634.0,24.67117075995111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,9,51073,646.0,5441,0,0,8,True,25,94,3,1,4,119,True,64481,61,7,0,0,368,17850,8,16,146,1,508.6924830570245,0,268.0,0,0,646.0,1.0,False,13,4,10,4429.0,614.0,636.0,619.0,668.0,613.0,625.0,629.0,629.1428571428571,19.00375902664673,623.0,11.532562594670797,634.25,24.390913608691797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,9,51073,696.0,5440,0,0,7,True,22,91,3,1,4,113,True,64481,61,6,0,0,368,17850,8,16,0,1,508.6924830570245,0,268.0,0,0,696.0,1.0,False,14,4,10,2155.0,646.0,614.0,636.0,619.0,668.0,613.0,625.0,631.5714285714286,20.040435315108493,632.0,16.3707055437449,628.75,14.863265679744362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,9,51073,630.0,5439,0,0,1,True,58,39,0,0,0,97,True,64573,28,1,0,0,368,17850,8,16,9,1,507.9677264491351,0,268.0,0,0,630.0,1.0,False,14,4,10,1161.0,696.0,646.0,614.0,636.0,619.0,668.0,613.0,641.7142857142857,31.08437059420852,652.0,41.32795663954365,648.0,34.679484809706544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,9,51073,615.0,5438,0,0,1,True,58,39,0,0,0,97,True,64498,28,1,0,0,368,17850,8,16,9,1,508.55840491178014,0,268.0,0,0,615.0,1.0,False,14,4,10,1584.0,630.0,696.0,646.0,614.0,636.0,619.0,668.0,644.1428571428571,29.0656072327678,657.3333333333334,34.42867022313428,646.5,35.49178308660565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,9,51073,668.0,5437,0,0,1,True,2,9,0,0,0,11,True,64573,17,1,0,0,368,17850,8,16,9,1,507.9677264491351,0,268.0,0,0,668.0,1.0,False,14,4,10,86.0,615.0,630.0,696.0,646.0,614.0,636.0,619.0,636.5714285714286,28.71618093721809,647.0,43.09292285283048,646.75,35.188776619825816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,9,51073,618.0,5436,0,0,1,True,2,9,0,0,0,11,True,64492,17,1,0,0,368,17850,8,16,9,1,508.6057185387335,0,268.0,0,0,618.0,1.0,False,15,4,10,672.0,668.0,615.0,630.0,696.0,646.0,614.0,636.0,643.5714285714286,29.675226159526527,637.6666666666666,27.319101986217138,652.25,36.718523935474316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,9,51073,630.0,5435,0,0,3,True,236,145,0,0,0,381,True,64573,56,3,0,0,368,17850,8,16,5,1,507.9677264491351,0,268.0,0,0,630.0,1.0,False,15,4,10,219.0,618.0,668.0,615.0,630.0,696.0,646.0,614.0,641.0,31.182259913824932,633.6666666666666,29.771350881902105,632.75,24.37724348649781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,17,51073,625.0,5434,0,0,2,True,111,55,43,31,74,166,False,64492,0,1,0,0,368,17851,8,16,47,0,508.6057185387335,0,268.0,0,0,625.0,1.0,False,16,4,10,5300.0,630.0,618.0,668.0,615.0,630.0,696.0,646.0,643.2857142857143,29.409263198944,638.6666666666666,26.102362600602522,632.75,24.37724348649781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,27,51073,650.0,5433,0,0,2,True,3,3,0,0,0,6,True,64492,126,0,0,2,368,17851,8,16,1097,1,508.6057185387335,0,268.0,0,0,650.0,1.0,False,19,4,10,9793.0,625.0,630.0,618.0,668.0,615.0,630.0,696.0,640.2857142857143,30.14804739787905,624.3333333333334,6.027713773341707,635.25,22.381167678802342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,27,51073,619.0,5432,0,0,2,True,3,3,0,0,0,6,True,64492,126,0,0,2,368,17851,8,16,1097,1,508.6057185387335,0,268.0,0,0,619.0,1.0,False,19,4,10,653.0,650.0,625.0,630.0,618.0,668.0,615.0,630.0,633.7142857142857,18.89192319232645,635.0,13.228756555322953,630.75,13.744695946679455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,27,51073,630.0,5431,0,0,2,True,3,3,0,0,0,6,True,64492,126,0,0,2,368,17853,8,16,1096,1,508.6057185387335,0,268.0,0,0,630.0,1.0,False,1,5,10,22181.0,619.0,650.0,625.0,630.0,618.0,668.0,615.0,632.1428571428571,19.692880028312867,631.3333333333334,16.441816606851365,631.0,13.4412301024373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,27,51073,599.0,5430,0,0,2,True,3,3,0,0,0,6,True,64492,126,0,0,2,368,17853,8,16,1096,1,508.6057185387335,0,268.0,0,0,599.0,1.0,False,1,5,10,633.0,630.0,619.0,650.0,625.0,630.0,618.0,668.0,634.2857142857143,18.282179717913706,633.0,15.716233645501712,631.0,13.4412301024373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,27,51073,633.0,5429,0,0,2,True,3,3,0,0,0,6,True,64492,126,0,0,2,368,17853,8,16,1095,1,508.6057185387335,0,268.0,0,0,633.0,1.0,False,4,5,10,8100.0,599.0,630.0,619.0,650.0,625.0,630.0,618.0,624.4285714285714,15.458084646953544,616.0,15.716233645501712,624.5,21.299452262127932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,27,51073,615.0,5428,0,0,2,True,3,3,0,0,0,6,True,64492,126,0,0,2,368,17853,8,16,1095,1,508.6057185387335,0,268.0,0,0,615.0,1.0,False,4,5,10,636.0,633.0,599.0,630.0,619.0,650.0,625.0,630.0,626.5714285714286,15.458084646953544,620.6666666666666,18.823743871327334,620.25,15.392097539538485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,9,51073,620.0,5427,0,0,2,True,3,3,0,0,0,6,True,64492,11,0,0,2,368,17853,8,16,1081,3,508.6057185387335,0,268.0,0,0,620.0,1.0,False,6,5,10,8911.0,615.0,633.0,599.0,630.0,619.0,650.0,625.0,624.4285714285714,15.935883438089679,615.6666666666666,17.009801096230767,619.25,15.628499608087784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,27,51073,618.0,5426,0,0,2,True,4,4,1,1,2,8,True,64492,137,0,0,1,368,17855,8,16,143,1,508.6057185387335,0,268.0,0,0,618.0,1.0,False,10,5,10,14296.0,620.0,615.0,633.0,599.0,630.0,619.0,650.0,623.7142857142857,16.017847189039745,622.6666666666666,9.29157324317757,616.75,14.056433876817168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,success,1,9,51073,654.0,5424,0,0,2,True,4,4,1,1,2,8,True,64492,137,0,0,1,368,17855,8,16,143,1,508.6057185387335,0,268.0,0,0,654.0,1.0,False,12,5,10,5686.0,618.0,620.0,615.0,633.0,599.0,630.0,619.0,619.1428571428571,11.066896153673373,617.6666666666666,2.5166114784235836,621.5,7.937253933193772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
